model,distr,n,p,df,interm_lvl,shape_fixed,net_structure,hidden_fct,p_drop,intermediate_q_feature,L2_pen,shape_penalty,Train_loss,Valid_loss,test_loss,test_MAE_q0.995,test_MAE_q0.999,test_MAE_q0.9995,test_MSE_q0.995,test_MSE_q0.999,test_MSE_q0.9995,learning_rate,n_epochs,lr_decay,patience_decay,min_lr,patience_stop,orthogonal_gpd
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,5.00E-06,0,1.834526837,1.945673406,1.918807954,1.873543758,4.612400254,6.517349975,6.309815919,37.43407292,75.15793338,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,5.00E-06,0,1.832071304,1.958071887,1.93487218,2.728784642,6.33038306,8.7458157,17.36735812,102.4986399,201.9833729,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,1.00E-05,0,1.827910155,1.950091064,1.918553025,2.103999131,5.385234579,7.714824262,8.654454135,58.92972518,124.4134706,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h,tanh,0,TRUE,1.00E-05,0,1.821894199,1.958071291,1.927249193,1.844401166,4.65774141,6.638867284,6.264827109,40.24954465,82.60862633,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_5h_5h,tanh,0,TRUE,1.00E-05,0,1.831431985,1.961907744,1.927816033,2.340779087,5.665022428,7.987775203,12.58726153,75.95982085,153.8348092,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_10h_10h,tanh,0,TRUE,1.00E-05,0,1.82918182,1.94868505,1.919652104,2.061686472,5.108108898,7.240213584,7.616630437,48.18956745,99.71600393,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h_10h,tanh,0,TRUE,1.00E-05,0,1.819839627,1.950119555,1.921913773,2.163881594,5.383261875,7.600481879,8.293179671,49.97366378,100.2361313,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,1.00E-05,0,1.839681804,1.955660462,1.932691813,5.12433431,14.37744896,21.15474678,68.39350299,585.3626628,1318.817126,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,128h_128h_128h,tanh,0,TRUE,1.00E-05,0,1.820431024,NaN,NaN,2.404675802,6.208635695,8.873722456,11.02195625,76.87788267,161.0933421,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,1.00E-05,0,1.819576144,1.95448041,1.922157824,1.932019188,4.987415328,7.206877199,6.891590484,51.93950269,112.4622191,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,1.00E-05,0,1.811306685,NaN,NaN,2.35299167,6.436704389,9.257302414,10.09911407,79.01507815,167.5966018,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,1.00E-05,0,1.836573362,1.950849593,1.920420736,2.140788976,5.258625834,7.405292411,8.900588108,52.37596433,105.241092,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h,tanh,0,TRUE,1.00E-05,0,1.827590108,1.948697865,1.9227117,1.941540721,4.750285643,6.678088432,7.224985183,42.15566642,82.92173187,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_5h_5h,tanh,0,TRUE,1.00E-05,0,1.829923004,1.959193647,1.924114138,2.477462676,5.963840395,8.36240921,14.03591909,79.45128549,157.8183924,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_10h_10h,tanh,0,TRUE,1.00E-05,0,1.832668275,1.946793854,1.926695645,1.941610555,5.030103858,7.238429708,6.743772771,49.90103479,107.690473,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h_10h,tanh,0,TRUE,1.00E-05,0,1.826278299,1.945878744,1.932804406,2.055597533,5.324133565,7.65584402,7.697301475,57.0236361,122.8790073,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,1.00E-05,0,1.838292986,1.953171492,1.922240466,2.284463285,4.925835865,6.704904142,10.36677909,47.97480751,87.90019107,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,128h_128h_128h,tanh,0,TRUE,1.00E-05,0,1.83600083,1.95714432,1.933449507,2.468543107,5.513545796,7.569409182,12.80373723,65.19550359,123.8414669,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,1.00E-05,0,1.829188943,1.94714433,1.924342215,1.940750539,4.791679416,6.831435294,6.491687611,41.96026705,89.14992111,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
